auto_index	 NMOD: ADP 1	 NMOD: AUX 1	 NMOD: DET 1	 NMOD: NOUN 1	 ROOT: AUX 1	 ROOT: AUX 2	 ROOT: SCONJ 1	 ROOT: VERB 1	 ROOT: VERB 2	 ROOT: VERB 3	 ROOTnoun: ADJ 1	 ROOTnoun: ADP 1	 ROOTnoun: ADV 1	 ROOTnoun: DET 1	 ROOTnoun: NOUN 1	 ROOTnoun: PART 1	 ROOTnoun: PART 2	 acl: VERB 1	 advcl: ADV 1	 advcl: NOUN 1	 advcl: NOUN 2	 advcl: PRON 1	 advcl: VERB 1	 advmod: ADV 1	 advmod: PART 1	 amod: ADJ 1	 aux:pass: AUX 1	 ccomp: NOUN 1	 ccomp: NOUN 2	 ccomp: PART 1	 ccomp: PRON 1	 ccomp: PRON 2	 ccomp: VERB 1	 ccomp: VERB 2	 compound: NOUN 1	 compound: PROPN 1	 conj: ADV 1	 conj: NOUN 1	 conj: PRON 1	 conj: VERB 1	 cop: AUX 1	 csubj: NOUN 1	 csubj: VERB 1	 det: DET 1	 discourse: INTJ 1	 expl: PRON 1	 iobj: PRON 1	 nsubj: NOUN 1	 nsubj: PRON 1	 nsubj:pass: DET 1	 nsubj:pass: NOUN 1	 obj: ADJ 1	 obj: DET 1	 obj: NOUN 1	 obj: NOUN 2	 obj: NUM 1	 obj: PRON 1	 obj: PROPN 1	 obj: VERB 1	 obl: ADJ 1	 obl: ADP 1	 obl: ADP 2	 obl: ADV 1	 obl: DET 1	 obl: NOUN 1	 obl: NOUN 2	 obl: NOUN 3	 obl: NUM 1	 obl: PRON 1	 obl: PROPN 1	 obl: VERB 1	 obl:npmod: NOUN 1	 obl:tmod: ADJ 1	 obl:tmod: DET 1	 obl:tmod: NOUN 1	 obl:tmod: NOUN 2	 obl:tmod: NUM 1	 obl:tmod: PROPN 1	 parataxis: NOUN 1	 parataxis: NOUN 2	 parataxis: PRON 1	 parataxis: PRON 2	 parataxis: VERB 1
3669	 0	0	0	0	 0	0	 0	183	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	290	182	 0	227	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
4664	 0	0	0	0	 0	0	 0	233	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	323	290	 0	 0	 0	 0	 0	 0	 0
ST1-9001	 0	 0	 0	 0	108	 0	0	239	 0	 0	 0	 0	0	 0	 0	 0	 0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0	 0	 0	0	0	0	0	0	 0	0	0	 0	 0	0	0	 0	180	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	342	 0	 0	 0	240	173	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0
1993	 0	0	0	0	304	0	 0	197	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	192	 0	222	292	 0	 0	 0	0	145	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
4450	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	132	290	 0	 0	 0	 0	 0	 0	 0
3071	 0	0	0	0	 0	0	 0	233	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	277	 0	 0	 0	0	172	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
15027	 0	0	0	0	171	0	 0	170	302	 0	 0	 0	0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
2882	 0	0	0	0	304	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	133	 0	 0	336	 0	 0	 0	 0	 0
ST1-11443	 0	 0	 0	 0	 0	 0	0	183	340	 0	 0	 0	 0	 0	 0	209	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	149	192	 0	 0	222	190	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
1471	 0	0	0	0	 0	0	 0	183	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	112	126	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
19257	 0	0	0	0	304	0	 0	197	239	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	295	 0	 0	 0	137	173	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
2265	 0	0	0	0	108	0	 0	233	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	192	 0	222	277	 0	 0	 0	0	155	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3099	 0	0	0	0	 0	0	 0	183	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	277	 0	 0	172	 0	 0	 0	 0	 0
5789	 0	 0	 0	 0	108	108	0	197	135	135	 0	 0	0	 0	 0	209	209	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0	 0	 0	0	0	0	0	0	 0	0	0	 0	 0	0	0	 0	180	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	228	198	178	287	290	323	 0	324	155	197	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	197
1387	 0	0	0	0	108	0	 0	197	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	277	 0	 0	126	 0	 0	 0	 0	 0
54380	 0	0	0	0	108	0	 0	197	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	192	 0	222	292	 0	 0	 0	0	172	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
54845	 0	0	0	0	304	0	 0	197	239	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	342	 0	 0	 0	240	173	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3737	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	182	 0	 0	227	0	 0	 0	 0	 0	 0	323	290	 0	 0	 0	 0	 0	 0	 0
19362	 0	0	0	0	314	0	 0	212	 0	 0	 0	 0	0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	110	0	0	 0	 0	184	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
618	 0	0	0	0	108	0	 0	197	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	112	201	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3971	 0	0	0	0	 0	0	 0	183	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	290	 0	 0	 0	 0	 0	 0	228	 0	198	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
2042	 0	0	0	0	 0	0	 0	183	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	133	 0	 0	 0	0	145	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
5006	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	182	290	132	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
ST1-7344	 0	 0	 0	 0	223	 0	0	239	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	 0	295	 0	 0	 0	186	241	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
4365	 0	0	0	0	 0	0	 0	233	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	290	132	 0	143	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
5070	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	132	290	 0	 0	 0	 0	 0	 0	 0
3189	 0	0	0	0	 0	0	 0	183	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	112	 0	 0	 0	0	172	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
54719	 0	0	0	0	171	0	 0	239	 0	 0	 0	 0	0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	295	 0	 0	 0	186	241	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
ST1-9154	 0	 0	 0	 0	223	 0	0	239	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	 0	295	 0	 0	 0	322	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
5527	 0	0	0	0	 0	0	 0	233	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	323	290	 0	 0	 0	 0	 0	 0	 0
4927	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	323	290	 0	 0	 0	 0	 0	 0	 0
54750	 0	0	0	0	108	0	 0	197	239	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	192	 0	 0	 0	186	241	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
18973	 0	0	0	0	108	0	 0	300	 0	 0	 0	 0	0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	202	 0	 0	180	 0	197	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
530	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	277	 0	 0	 0	0	201	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3203	 0	0	0	0	 0	0	 0	183	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	172	 0	 0	192	 0	 0	222	112	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3532	 0	0	0	0	 0	0	 0	183	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	290	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	217	146	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
53499	 0	0	0	0	108	0	 0	197	343	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	298	292	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3371	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	133	 0	 0	 0	0	172	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
54016	 0	0	0	0	108	0	 0	233	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	133	155	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
53598	 0	0	0	0	 0	0	 0	183	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	133	 0	 0	 0	0	126	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
6427	 0	 0	 0	 0	108	 0	0	197	239	 0	 0	 0	 0	 0	 0	209	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	 0	295	 0	 0	 0	153	173	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
16394	 0	0	0	0	108	0	 0	197	 0	 0	 0	 0	0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	222	199	196	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
2008	 0	0	0	0	304	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	192	 0	222	292	 0	 0	 0	0	145	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3472	 0	0	0	0	 0	0	 0	233	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	217	182	 0	 0	0	 0	 0	 0	 0	 0	323	290	 0	 0	 0	 0	 0	 0	 0
7840	 0	0	0	0	 0	0	 0	 0	 0	 0	105	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	255	310	239	 0	 0	140	 0	 0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
55116	 0	 0	 0	 0	108	 0	0	197	239	 0	 0	 0	 0	 0	 0	209	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	 0	295	 0	 0	178	137	173	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
55333	 0	 0	 0	 0	108	 0	0	197	239	 0	 0	 0	 0	 0	 0	209	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	 0	295	 0	 0	 0	184	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
ST1-7284	 0	 0	 0	 0	 0	 0	0	183	239	 0	 0	 0	 0	 0	 0	209	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	 0	295	 0	 0	 0	153	173	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
3743	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	290	 0	 0	227	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
4527	 0	0	0	0	304	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	182	290	132	338	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
6354	 0	 0	 0	 0	223	 0	0	239	 0	 0	 0	 0	0	 0	 0	 0	 0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0	 0	 0	0	0	0	0	0	 0	0	0	 0	 0	0	0	 0	180	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	295	 0	 0	 0	240	173	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0
19280	 0	0	0	0	 0	0	 0	134	239	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	295	 0	 0	 0	137	173	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
ST1-9824	 0	 0	 0	 0	108	 0	0	197	239	 0	 0	 0	 0	 0	 0	209	 0	0	 0	 0	0	0	 0	 0	0	 0	 0	 0	0	0	 0	0	 0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	180	 0	 0	 0	 0	 0	 0	 0	0	 0	0	 0	295	 0	 0	 0	322	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	 0	0	 0
5340	 0	0	0	0	108	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	228	 0	 0	 0	323	290	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
14985	 0	0	0	0	223	0	 0	170	302	 0	 0	 0	0	0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
54091	 0	0	0	0	304	0	 0	197	135	 0	 0	 0	0	0	 0	209	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	 0	180	0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	116	 0	 0	 0	292	 0	 0	 0	0	336	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
